Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Redford D.T., Verhoef G.","57126968600;15756244400;","Transforming Africa: How savings groups foster financial inclusion, resilience and economic development",2022,"Transforming Africa: How Savings Groups Foster Financial Inclusion, Resilience and Economic Development",,,,"1","281",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153560022&partnerID=40&md5=b6179c3abc628328c2ac7fb838841368","Policy Experimentation and Evaluation Platform (PEEP), Portugal; University of California, Berkeley, United States; University of Johannesburg, South Africa; Monash University, Australia","Redford, D.T., Policy Experimentation and Evaluation Platform (PEEP), Portugal, University of California, Berkeley, United States; Verhoef, G., University of Johannesburg, South Africa, Monash University, Australia","Redford, D.T.; Policy Experimentation and Evaluation Platform (PEEP)Portugal",,"Emerald Group Publishing Ltd.",,9781802620535; 9781802620542,,,"English","Transform. Afr.: How Savings Groups Foster Financ. Incl., Resil. and Econ. Dev.",Book,"Final","",Scopus,2-s2.0-85153560022
"Redford D.T., Verhoef G.","57126968600;15756244400;","Introduction",2022,"Transforming Africa: How Savings Groups Foster Financial Inclusion, Resilience and Economic Development",,,,"1","9",,,"10.1108/978-1-80262-053-520221002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153558342&doi=10.1108%2f978-1-80262-053-520221002&partnerID=40&md5=5e13236d0aa5ca01055c1e30cea2a256","Policy Experimentation and Evaluation Platform (PEEP), Portugal; University of California, Berkeley, United States; University of Johannesburg, South Africa; Monash University, Australia","Redford, D.T., Policy Experimentation and Evaluation Platform (PEEP), Portugal, University of California, Berkeley, United States; Verhoef, G., University of Johannesburg, South Africa, Monash University, Australia","Redford, D.T.; Policy Experimentation and Evaluation Platform (PEEP)Portugal",,"Emerald Group Publishing Ltd.",,9781802620535; 9781802620542,,,"English","Transform. Afr.: How Savings Groups Foster Financ. Incl., Resil. and Econ. Dev.",Book Chapter,"Final","",Scopus,2-s2.0-85153558342
"Peprah J.A., Redford D.T.","56521710100;57126968600;","High-end and Mid-market savings groups: A pan-African phenomenon",2022,"Transforming Africa: How Savings Groups Foster Financial Inclusion, Resilience and Economic Development",,,,"13","20",,,"10.1108/978-1-80262-053-520221001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153557514&doi=10.1108%2f978-1-80262-053-520221001&partnerID=40&md5=b20de8e3004e9d2749a3b030e2966bb8","Department of Applied Economics, School of Economics, University of Cape Coast, Ghana; Policy Experimentation and Evaluation Platform (PEEP), Portugal; University of California, Berkeley, United States","Peprah, J.A., Department of Applied Economics, School of Economics, University of Cape Coast, Ghana; Redford, D.T., Policy Experimentation and Evaluation Platform (PEEP), Portugal, University of California, Berkeley, United States","Peprah, J.A.; Department of Applied Economics, Ghana",,"Emerald Group Publishing Ltd.",,9781802620535; 9781802620542,,,"English","Transform. Afr.: How Savings Groups Foster Financ. Incl., Resil. and Econ. Dev.",Book Chapter,"Final","",Scopus,2-s2.0-85153557514
"Beckman S., Bercovitz J., Rosen C.","7003488702;15847918100;7202592486;","Environmentally Sound Supply Chain Management: Implementation in the Computer Industry",2022,"Handbook of Environmentally Conscious Manufacturing: Second Edition",,,,"165","175",,,"10.1007/978-3-030-75834-9_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160730553&doi=10.1007%2f978-3-030-75834-9_14&partnerID=40&md5=cffddfe561259efc4b4a653bb0e8dca6","Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; The Fuqua School of Business, Duke University, Durham, NC, United States","Beckman, S., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Bercovitz, J., The Fuqua School of Business, Duke University, Durham, NC, United States; Rosen, C., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States","Beckman, S.; Haas School of Business, Berkeley, United States; email: beckman@haas.berkeley.edu",,"Springer International Publishing",,9783030758349; 9783030758325,,,"English","Handb. of Environmentally Conscious Manufacturing: Second Edition",Book Chapter,"Final","",Scopus,2-s2.0-85160730553
"Backus M., Blake T., Tadelis S.","56387266700;56225674100;57203059758;","Bargaining in Online Markets",2022,"Bargaining: Current Research and Future Directions",,,,"365","385",,,"10.1007/978-3-030-76666-5_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159031328&doi=10.1007%2f978-3-030-76666-5_17&partnerID=40&md5=fc09b951c283f914a7666bc3117877c7","Columbia University, New York, NY, United States; Amazon, San Jose, CA, United States; University of California, Berkeley, Berkeley, CA, United States","Backus, M., Columbia University, New York, NY, United States; Blake, T., Amazon, San Jose, CA, United States; Tadelis, S., University of California, Berkeley, Berkeley, CA, United States","Backus, M.; Columbia UniversityUnited States; email: matthew.backus@columbia.edu",,"Springer International Publishing",,9783030766665; 9783030766658,,,"English","Bargaining: Current Research and Future Directions",Book Chapter,"Final","",Scopus,2-s2.0-85159031328
"Grennan M., Swanson A.","55578751400;57189955301;","Bargaining in Healthcare Markets: Applications of Nash-in-Nash and Extensions",2022,"Bargaining: Current Research and Future Directions",,,,"249","270",,,"10.1007/978-3-030-76666-5_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159031257&doi=10.1007%2f978-3-030-76666-5_12&partnerID=40&md5=31eeede958e9aee7beaea2fb22c34169","University of California-Berkeley, Berkeley, CA, United States; Columbia University, New York, NY, United States","Grennan, M., University of California-Berkeley, Berkeley, CA, United States; Swanson, A., Columbia University, New York, NY, United States","Swanson, A.; Columbia UniversityUnited States; email: ats2180@gsb.columbia.edu",,"Springer International Publishing",,9783030766665; 9783030766658,,,"English","Bargaining: Current Research and Future Directions",Book Chapter,"Final","",Scopus,2-s2.0-85159031257
"Darling-Hammond S.","57217631030;","Workplace Context and Racial Bias: Industry Sector Variation in the Path to “Zero Bias”",2022,"International Journal of Organizational Diversity","22","1",,"1","21",,,"10.18848/2328-6261/CGP/v22i01/1-21","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153760850&doi=10.18848%2f2328-6261%2fCGP%2fv22i01%2f1-21&partnerID=40&md5=f79584a9a7f11f1245fb830a4c198919","UC Berkeley, Goldman School of Public Policy, United States","Darling-Hammond, S., UC Berkeley, Goldman School of Public Policy, United States","Darling-Hammond, S.; Goldman School of Public Policy, 2607 Hearst Ave, United States; email: sean.darling.hammond@gmail.com",,"Common Ground Research Networks",23286261,,,,"English","Int. J. Org. Diversity",Article,"Final","",Scopus,2-s2.0-85153760850
"Ge-Stadnyk J.","57201752581;","The HiveMind atWork: Crowdsourcing E-Tourism Research",2022,"Handbook of e-Tourism",,,,"617","633",,,"10.1007/978-3-030-48652-5_119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153631770&doi=10.1007%2f978-3-030-48652-5_119&partnerID=40&md5=8d05ae4ebd1637b8055e023e101b6545","University of California, Berkeley, Berkeley, CA, United States","Ge-Stadnyk, J., University of California, Berkeley, Berkeley, CA, United States","Ge-Stadnyk, J.; University of California, United States; email: jingge@berkeley.edu",,"Springer International Publishing",,9783030486525; 9783030486518,,,"English","Handb. of e-Tourism",Book Chapter,"Final","",Scopus,2-s2.0-85153631770
"Candia B., Coibion O., Gorodnichenko Y.","57225954510;15025740000;8567095900;","The macroeconomic expectations of firms",2022,"Handbook of Economic Expectations",,,,"321","353",,,"10.1016/B978-0-12-822927-9.00018-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150145883&doi=10.1016%2fB978-0-12-822927-9.00018-5&partnerID=40&md5=8faf7a1babc04a4db4203bb3d7a5f71b","University of California at Berkeley, Berkeley, CA, United States; University of Texas at Austin, Austin, TX, United States; NBER, Cambridge, MA, United States","Candia, B., University of California at Berkeley, Berkeley, CA, United States; Coibion, O., University of Texas at Austin, Austin, TX, United States, NBER, Cambridge, MA, United States; Gorodnichenko, Y., University of California at Berkeley, Berkeley, CA, United States, NBER, Cambridge, MA, United States",,,"Elsevier",,9780128229279; 9780128234761,,,"English","Handb. of Economic Expectations",Book Chapter,"Final","All Open Access, Bronze",Scopus,2-s2.0-85150145883
"Sugiyama K., jaks Q., Bilimoria D., Liu H.","57189257206;57219609593;6602386904;58066982200;","Double-conscious professional self-expression of racial minority scientists-in-training",2022,"Journal of Organizational Behavior",,,,"","",,,"10.1002/job.2685","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146350433&doi=10.1002%2fjob.2685&partnerID=40&md5=c4e8b359a221ac23f4c4a24e39430018","Sheldon B. Lubar College of Business, University of Wisconsin-Milwaukee, Milwaukee, WI, United States; Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Department of Organizational Behavior, Weatherhead School of Management, Case Western Reserve University, Cleveland, OH, United States","Sugiyama, K., Sheldon B. Lubar College of Business, University of Wisconsin-Milwaukee, Milwaukee, WI, United States; jaks, Q., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Bilimoria, D., Department of Organizational Behavior, Weatherhead School of Management, Case Western Reserve University, Cleveland, OH, United States; Liu, H., Department of Organizational Behavior, Weatherhead School of Management, Case Western Reserve University, Cleveland, OH, United States","Sugiyama, K.; Sheldon B. Lubar College of Business, 3202 N. Maryland Avenue, United States; email: sugiyamk@uwm.edu",,"John Wiley and Sons Ltd",08943796,,,,"English","J. Organ. Behav.",Article,"Article in Press","",Scopus,2-s2.0-85146350433
"Asín-Achá R., Goldschmidt O., Hochbaum D.S., Huerta I.I.","57212263296;7003475185;7006706858;57217176963;","Fast Algorithms for the Capacitated Vehicle Routing Problem using Machine Learning Selection of Algorithm’s Parameters",2022,"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management, IC3K - Proceedings","1",,,"29","39",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146200203&partnerID=40&md5=1c76a9e8b8a0fc3c87d502b625d7bb2c","Department of Computer Science, Universidad de Concepción, Chile; Riverside County Office of Education, United States; Department of Industrial Engineering and Operations Research, University of California, Berkeley, United States","Asín-Achá, R., Department of Computer Science, Universidad de Concepción, Chile; Goldschmidt, O., Riverside County Office of Education, United States; Hochbaum, D.S., Department of Industrial Engineering and Operations Research, University of California, Berkeley, United States; Huerta, I.I., Department of Computer Science, Universidad de Concepción, Chile",,"Coenen F.Fred A.Filipe J.","Science and Technology Publications, Lda",21843228,9789897586149,,,"English","International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management, IC3K - Proceedings",Conference Paper,"Final","",Scopus,2-s2.0-85146200203
"Deza A., Atamtürk A.","57424038800;6602911660;","Safe Screening for Logistic Regression with ℓ0–ℓ2 Regularization",2022,"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management, IC3K - Proceedings","1",,,"119","126",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146199606&partnerID=40&md5=ac61b91e5365bf1e9dc48ec825d7ff8d","Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA, United States","Deza, A., Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA, United States; Atamtürk, A., Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA, United States",,"Coenen F.Fred A.Filipe J.","Science and Technology Publications, Lda",21843228,9789897586149,,,"English","International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management, IC3K - Proceedings",Conference Paper,"Final","",Scopus,2-s2.0-85146199606
"Angeletos G.-M., Lian C.","57203132817;57192208594;","Dampening general equilibrium: incomplete information and bounded rationality",2022,"Handbook of Economic Expectations",,,,"613","645",,1,"10.1016/B978-0-12-822927-9.00028-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146086639&doi=10.1016%2fB978-0-12-822927-9.00028-8&partnerID=40&md5=83f6713ca57b575f61477b840025bddb","MIT, Cambridge, MA, United States; NBER, Cambridge, MA, United States; University of California at Berkeley, Berkeley, CA, United States","Angeletos, G.-M., MIT, Cambridge, MA, United States, NBER, Cambridge, MA, United States; Lian, C., NBER, Cambridge, MA, United States, University of California at Berkeley, Berkeley, CA, United States",,,"Elsevier",,9780128229279; 9780128234761,,,"English","Handb. of Economic Expectations",Book Chapter,"Final","",Scopus,2-s2.0-85146086639
"Eichengreen B., El-Ganainy A., Esteves R., Mitchener K.J.","7005233386;18633748700;26030421100;8987174800;","In Defense of Public Debt",2022,"In Defense of Public Debt",,,,"1","312",,3,"10.1093/oso/9780197577899.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143928457&doi=10.1093%2foso%2f9780197577899.001.0001&partnerID=40&md5=268628a3facf132c07cfd0a902804ab7","University of California, Berkeley, United States; International Monetary Fund's, Institute for Capacity Development (European and Middle Eastern Division), United States; Geneva Graduate Institute, United States; Santa Clara University, United States","Eichengreen, B., University of California, Berkeley, United States; El-Ganainy, A., International Monetary Fund's, Institute for Capacity Development (European and Middle Eastern Division), United States; Esteves, R., Geneva Graduate Institute, United States; Mitchener, K.J., Santa Clara University, United States",,,"Oxford University Press",,9780197577899,,,"English","In Def. Of Public Debt",Book,"Final","",Scopus,2-s2.0-85143928457
