Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Karp L., Rezai A.","57204261377;36859652300;","Trade and Resource Sustainability with Asset Markets",2022,"Dynamic Games and Applications","12","3",,"929","953",,2,"10.1007/s13235-021-00400-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118465081&doi=10.1007%2fs13235-021-00400-4&partnerID=40&md5=e37462ad585179534094a12a5a8b6150","Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, United States; Department of Socio-Economics, Vienna University of Economics and Business, Welthandelsplatz 1, Vienna, 1020, Austria; IIASA, Schlossplatz 1, Laxenburg, 2361, Austria","Karp, L., Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, United States; Rezai, A., Department of Socio-Economics, Vienna University of Economics and Business, Welthandelsplatz 1, Vienna, 1020, Austria, IIASA, Schlossplatz 1, Laxenburg, 2361, Austria","Rezai, A.; Department of Socio-Economics, Welthandelsplatz 1, Austria; email: arezai@wu.ac.at",,"Birkhauser",21530785,,,,"English","Dyn. Games Appl.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85118465081
"Omri E.-T., Patatoukas Panos N., Yoon Young S.","57863712700;57863069500;57862939100;","The Jobs Act Did Not Raise IPO Underpricing",2022,"Critical Finance Review","11","3-4",,"431","471",,1,"10.1561/104.00000117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136817104&doi=10.1561%2f104.00000117&partnerID=40&md5=f0fb7aca585254244c020448361ff9b6","Haas School of Business, U.C. Berkeley, United States","Omri, E.-T., Haas School of Business, U.C. Berkeley, United States; Patatoukas Panos, N., Haas School of Business, U.C. Berkeley, United States; Yoon Young, S., Haas School of Business, U.C. Berkeley, United States",,,"Now Publishers Inc",21645744,,,,"English","Crit. Financ. Rev.",Article,"Final","",Scopus,2-s2.0-85136817104
"Ahn B.H., Patatoukas P.N.","57222742651;53985113200;","Identifying the Effect of Stock Indexing: Impetus or Impediment to Arbitrage and Price Discovery?",2022,"Journal of Financial and Quantitative Analysis","57","5",,"2022","2062",,,"10.1017/S0022109021000235","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103964935&doi=10.1017%2fS0022109021000235&partnerID=40&md5=0eed77060c4a998ff95bd6d5d8c407e1","University of California, Haas School of Business, Berkeley, United States","Ahn, B.H., University of California, Haas School of Business, Berkeley, United States; Patatoukas, P.N., University of California, Haas School of Business, Berkeley, United States","Patatoukas, P.N.; University of California, United States; email: panos@haas.berkeley.edu",,"Cambridge University Press",00221090,,,,"English","J. Financ. Quant. Anal.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85103964935
"Goldstein R.","57193898788;","Inequality in the Provision of Police Services: Evidence from Residential Burglary Investigations",2022,"Journal of Law and Economics","65","3",,"487","513",,,"10.1086/719847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139655247&doi=10.1086%2f719847&partnerID=40&md5=c022c2e8ab8e204e8a1b907a24229b98","University of California, Berkeley, United States","Goldstein, R., University of California, Berkeley, United States","Goldstein, R.; University of CaliforniaUnited States",,"University of Chicago Press",00222186,,JLLEA,,"English","J. Law Econ.",Article,"Final","",Scopus,2-s2.0-85139655247
"Benetton M., Bracke P., Cocco J.F., Garbarino N.","57194581817;55779977100;8934565100;57218882904;","Housing Consumption and Investment: Evidence from Shared Equity Mortgages",2022,"Review of Financial Studies","35","8",,"3525","3573",,1,"10.1093/rfs/hhab119","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135635297&doi=10.1093%2frfs%2fhhab119&partnerID=40&md5=c390a362d3996fc6311b58ddbc2f7cbd","Haas School of Business, University of California, Berkeley, United States; Bank of England, United Kingdom; London Business School and CEPR, United Kingdom; Ifo Institute, Leibniz Institute for Economic Research, University of Munich and Bank of England, United Kingdom","Benetton, M., Haas School of Business, University of California, Berkeley, United States; Bracke, P., Bank of England, United Kingdom; Cocco, J.F., London Business School and CEPR, United Kingdom; Garbarino, N., Ifo Institute, Leibniz Institute for Economic Research, University of Munich and Bank of England, United Kingdom","Benetton, M.; Haas School of Business, United States; email: benetton@berkeley.edu",,"Oxford University Press",08939454,,,,"English","Rev. Financ. Stud.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85135635297
"Kaur S., Kremer M., Mullainathan S.","57214800309;7101664262;6603277860;","Erratum to: Self-Control at Work (Journal of Political Economy 123(6):1274)",2022,"Journal of Political Economy","130","8",,"2223","2224",,,"10.1086/721271","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135135991&doi=10.1086%2f721271&partnerID=40&md5=e6ca1367c3809a596a4c8e8d00212deb","University of California, Berkeley, United States; University of Chicago, United States","Kaur, S., University of California, Berkeley, United States; Kremer, M., University of Chicago, United States; Mullainathan, S., University of Chicago, United States",,,"University of Chicago Press",00223808,,,,"English","J. Polit. Econ.",Erratum,"Final","",Scopus,2-s2.0-85135135991
"Rothstein J.","7103390682;","Qualitative information in undergraduate admissions: A pilot study of letters of recommendation",2022,"Economics of Education Review","89",,"102285","","",,2,"10.1016/j.econedurev.2022.102285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135063403&doi=10.1016%2fj.econedurev.2022.102285&partnerID=40&md5=cfa3699da0f6b6fd36db3883107965ed","University of California, Berkeley, United States","Rothstein, J., University of California, Berkeley, United States, ",,,"Elsevier Ltd",02727757,,,,"English","Econ. Educ. Rev.",Article,"Final","",Scopus,2-s2.0-85135063403
"Hazell J., Herreño J., Nakamura E., Steinsson J.","57226074046;57225969005;25638688000;6506636541;","The Slope of the Phillips Curve: Evidence from U.S. States",2022,"Quarterly Journal of Economics","137","3",,"1299","1344",,17,"10.1093/qje/qjac010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134938026&doi=10.1093%2fqje%2fqjac010&partnerID=40&md5=1f0084f382dd7a058a6b479e78cc9287","London School of Economics, United Kingdom; University of California, San Diego, CA, United States; University of California, Berkeley, CA, United States","Hazell, J., London School of Economics, United Kingdom; Herreño, J., University of California, San Diego, CA, United States; Nakamura, E., University of California, Berkeley, CA, United States; Steinsson, J., University of California, Berkeley, CA, United States",,,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85134938026
"Mill W., Morgan J.","57191830549;35565727600;","Competition between friends and foes",2022,"European Economic Review","147",,"104171","","",,,"10.1016/j.euroecorev.2022.104171","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132889881&doi=10.1016%2fj.euroecorev.2022.104171&partnerID=40&md5=ad58e871090edec8bafa5d36836da750","University of Mannheim, Department of Economics, L7 3-5, Mannheim, 68131, Germany; Haas School of Business, University of California, Berkeley, CA  94720, United States","Mill, W., University of Mannheim, Department of Economics, L7 3-5, Mannheim, 68131, Germany; Morgan, J., Haas School of Business, University of California, Berkeley, CA  94720, United States","Mill, W.; University of Mannheim, L7 3-5, Germany; email: mill@uni-mannheim.de",,"Elsevier B.V.",00142921,,,,"English","Eur. Econ. Rev.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85132889881
"Kang B., Unwin J.","57219689657;55454615800;","All-pay auctions as models for military annexation",2022,"Letters in Spatial and Resource Sciences","15","2",,"145","160",,,"10.1007/s12076-022-00306-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132627319&doi=10.1007%2fs12076-022-00306-8&partnerID=40&md5=b61788eb770121667cdaca62f3b3fbb0","Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Department of Physics, University of Illinois at Chicago, Chicago, IL  60607, United States; Department of Physics, University of California, Berkeley & Theoretical Physics Group, LBNL & Mathematics Sciences Research Institute, Berkeley, CA  94720, United States","Kang, B., Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Unwin, J., Department of Physics, University of Illinois at Chicago, Chicago, IL  60607, United States, Department of Physics, University of California, Berkeley & Theoretical Physics Group, LBNL & Mathematics Sciences Research Institute, Berkeley, CA  94720, United States","Unwin, J.; Department of Physics, United States; email: unwin@uic.edu",,"Springer Science and Business Media Deutschland GmbH",18644031,,,,"English","Lett. Spat. Resour. Sci.",Article,"Final","",Scopus,2-s2.0-85132627319
"Arteaga F., Kapor A.J., Neilson C.A., Zimmerman S.D.","57225203279;57205038703;25646272600;56432210600;","Smart Matching Platforms and Heterogeneous Beliefs in Centralized School Choice",2022,"Quarterly Journal of Economics","137","3",,"1791","1848",,3,"10.1093/qje/qjac013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131250115&doi=10.1093%2fqje%2fqjac013&partnerID=40&md5=6a2096ddecfb2355a4c2b216014bc7f2","UNIVERSITY OF CALIFORNIA, BERKELEY, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES YALE SCHOOL OFMANAGEMENT AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES","Arteaga, F., UNIVERSITY OF CALIFORNIA, BERKELEY, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES YALE SCHOOL OFMANAGEMENT AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES; Kapor, A.J., UNIVERSITY OF CALIFORNIA, BERKELEY, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES YALE SCHOOL OFMANAGEMENT AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES; Neilson, C.A., UNIVERSITY OF CALIFORNIA, BERKELEY, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES YALE SCHOOL OFMANAGEMENT AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES; Zimmerman, S.D., UNIVERSITY OF CALIFORNIA, BERKELEY, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES PRINCETON UNIVERSITY AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES YALE SCHOOL OFMANAGEMENT AND NATIONAL BUREAU OF ECONOMIC RESEARCH, UNITED STATES",,,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85131250115
"Dauth W., Findeisen S., Moretti E., Suedekum J.","57191530841;23969987500;7005593972;56008165200;","Matching in Cities",2022,"Journal of the European Economic Association","20","4",,"1478","1521",,7,"10.1093/jeea/jvac004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129333340&doi=10.1093%2fjeea%2fjvac004&partnerID=40&md5=eb2beda6629b01cd78fae5c9f33374fd","Institute for Employment Research (IAB), University of Bamberg, Germany; University of Konstanz, Germany; University of California, Berkeley, United States; DICE University of Düsseldorf, Germany","Dauth, W., Institute for Employment Research (IAB), University of Bamberg, Germany; Findeisen, S., University of Konstanz, Germany; Moretti, E., University of California, Berkeley, United States; Suedekum, J., DICE University of Düsseldorf, Germany",,,"Oxford University Press",15424766,,,,"English","J. Eur. Econ. Assoc.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85129333340
"Uz D., Buck S., Sunding D.","57201325557;38662352600;6602694929;","Fixed or mixed? Farmer-level heterogeneity in response to changes in salinity",2022,"American Journal of Agricultural Economics","104","4",,"1343","1363",,1,"10.1111/ajae.12270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119503081&doi=10.1111%2fajae.12270&partnerID=40&md5=26ad219f2d3c7a243d9546373792f71e","Department of Economics, University of Nevada, Reno, NV, United States; Department of Agricultural Economics, University of Kentucky, Lexington, KY, United States; Department of Agricultural and Resource Economics, University of California, Berkeley, CA, United States","Uz, D., Department of Economics, University of Nevada, Reno, NV, United States; Buck, S., Department of Agricultural Economics, University of Kentucky, Lexington, KY, United States; Sunding, D., Department of Agricultural and Resource Economics, University of California, Berkeley, CA, United States","Uz, D.; Department of Economics, United States; email: dilekuz@unr.edu",,"John Wiley and Sons Inc",00029092,,,,"English","Am. J. Agric. Econ.",Article,"Final","",Scopus,2-s2.0-85119503081
"Teece D.J.","6701775408;","Foreword",2022,"Clusters of Innovation in the Age of Disruption",,,,"xv","xix",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163415804&partnerID=40&md5=a07a5fc929470684a6510377e74e3841","Haas School of Business, University of California, Berkeley, United States","Teece, D.J., Haas School of Business, University of California, Berkeley, United States","Teece, D.J.; Haas School of Business, United States",,"Edward Elgar Publishing Ltd.",,9781800885165; 9781800885158,,,"English","Clust. of Innov. in the Age of Disrupt.",Editorial,"Final","",Scopus,2-s2.0-85163415804
"Engel J.S., Figlioli A.","36730528200;55804550800;","Global cluster of innovation theory and practice in the 21st century: COI components",2022,"Clusters of Innovation in the Age of Disruption",,,,"13","34",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163373825&partnerID=40&md5=d48cb5e5cd58cbad26397321af55eb72","Haas School of Business, Lester Center for Entrepreneurship, University of California, Berkeley, United States; Center for Change, Entrepreneurship and Innovation Management (CENTRIM), University of Brighton, United Kingdom","Engel, J.S., Haas School of Business, Lester Center for Entrepreneurship, University of California, Berkeley, United States; Figlioli, A., Center for Change, Entrepreneurship and Innovation Management (CENTRIM), University of Brighton, United Kingdom","Engel, J.S.; Haas School of Business, United States",,"Edward Elgar Publishing Ltd.",,9781800885165; 9781800885158,,,"English","Clust. of Innov. in the Age of Disrupt.",Book Chapter,"Final","",Scopus,2-s2.0-85163373825
