Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Moore J.J.","58260866900;","Starships and Slave Ships Black Ontology and the UFO Abduction Phenomenon",2022,"Qui Parle: Critical Humanities and Social Sciences","31","1",,"143","158",,,"10.1215/10418385-9669525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159662879&doi=10.1215%2f10418385-9669525&partnerID=40&md5=b81b75e88994b7aeee760f1d5c78987d","Department of African American and African Diaspora Studies, University of California, Berkeley, United States","Moore, J.J., Department of African American and African Diaspora Studies, University of California, Berkeley, United States","Moore, J.J.; Department of African American and African Diaspora Studies, United States",,"Duke University Press",10418385,,,,"English","Qui. Parle. Crit. Humanit. Soc. Sci.",Article,"Final","",Scopus,2-s2.0-85159662879
"Banerjee S.","7404545200;","Loyalty",2022,"Victorian Studies","64","4",,"567","572",,,"10.2979/victorianstudies.64.4.04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149837176&doi=10.2979%2fvictorianstudies.64.4.04&partnerID=40&md5=55cb04154ec8f4902bc6404a25474e3b","University of California, Berkeley, United States","Banerjee, S., University of California, Berkeley, United States","Banerjee, S.; University of California, United States; email: sbanerjee20@berkeley.edu",,"Indiana University",00425222,,,,"English","Vic. Stud.",Article,"Final","",Scopus,2-s2.0-85149837176
"Conis E.","26639141500;","Michael Bennett. War against Smallpox: Edward Jenner and the Global Spread of Vaccination",2022,"American Historical Review","127","2",,"1019","1020",,,"10.1093/ahr/rhac203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148427271&doi=10.1093%2fahr%2frhac203&partnerID=40&md5=6e839a880897c5eb3147d5c61467b0fc","University of California, Berkeley, United States","Conis, E., University of California, Berkeley, United States","Conis, E.; University of CaliforniaUnited States",,"Oxford University Press",00028762,,,,"English","Am. Hist. Rev.",Review,"Final","",Scopus,2-s2.0-85148427271
"Rodway S., Williams M.","26034870300;58025757900;","Bullo .i. bronnced?: Another Look at Two Obscure Words for Horse Tack in De Raris Fabulis",2022,"Cambrian Medieval Celtic Studies",,"83",,"49","63",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144583727&partnerID=40&md5=a375fbab63a725d965a72e475b4cf95c","Aberystwyth University, United Kingdom; University of California, Berkeley, United States","Rodway, S., Aberystwyth University, United Kingdom; Williams, M., University of California, Berkeley, United States",,,"C M C S Publications",13530089,,,,"English","Cambrian Mediev. Celtic Studies",Article,"Final","",Scopus,2-s2.0-85144583727
"Linstrum E., Ward S., Ogle V., Nasar S., Gopal P.","36632821900;7402385666;55968910300;57201687524;56231557300;","Decolonizing Britain: An Exchange",2022,"Twentieth Century British History","33","2",,"274","303",,,"10.1093/tcbh/hwac018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144205715&doi=10.1093%2ftcbh%2fhwac018&partnerID=40&md5=3db55cc34879d238cfd5336c691b4a7a","University of Virginia, Charlottesville, VA, United States; University of Copenhagen, Copenhagen, Denmark; University of California, Berkeley, CA, United States; Bristol University, Bristol, United Kingdom; Cambridge University, Cambridge, United Kingdom","Linstrum, E., University of Virginia, Charlottesville, VA, United States; Ward, S., University of Copenhagen, Copenhagen, Denmark; Ogle, V., University of California, Berkeley, CA, United States; Nasar, S., Bristol University, Bristol, United Kingdom; Gopal, P., Cambridge University, Cambridge, United Kingdom","Linstrum, E.; University of VirginiaUnited States; email: linstrum@virginia.edu",,"Oxford University Press",09552359,,,,"English","Twentieth Century Br. Hist.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85144205715
"Butler J.","57924202000;","The Public Futures of the Humanities",2022,"Daedalus","151","3",,"40","53",,,"10.1162/daed_a_01927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139693384&doi=10.1162%2fdaed_a_01927&partnerID=40&md5=9f8d1470a37d48d61cf091d2e53be10f","Graduate School, University of California, Berkeley, United States","Butler, J., Graduate School, University of California, Berkeley, United States","Butler, J.; Graduate School, United States",,"MIT Press Journals",00115266,,,,"English","Daedalus",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85139693384
"Guyer S.","26033054700;","Beyond the Survival of the Global Humanities",2022,"Daedalus","151","3",,"54","67",,1,"10.1162/daed_a_01928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139659183&doi=10.1162%2fdaed_a_01928&partnerID=40&md5=2e6caf69ac180c7ab1079717e30b15ca","University of California, Berkeley, United States","Guyer, S., University of California, Berkeley, United States","Guyer, S.; University of CaliforniaUnited States",,"MIT Press Journals",00115266,,,,"English","Daedalus",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85139659183
"Edwards P.","16635586100;","Beyond words: Going off script in Theravada Southeast Asia",2022,"Journal of Southeast Asian Studies","53","1-2",,"344","348",,,"10.1017/S0022463422000303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139172886&doi=10.1017%2fS0022463422000303&partnerID=40&md5=3e585d6dd330e544e9a445bad5a7d54e","Southeast Asian Studies, University of California, Berkeley, United States","Edwards, P., Southeast Asian Studies, University of California, Berkeley, United States","Edwards, P.; Southeast Asian Studies, United States; email: pennyedwards@berkeley.edu",,"Cambridge University Press",00224634,,,,"English","J. Southeast Asian Stud.",Article,"Final","",Scopus,2-s2.0-85139172886
"Hart I.","54420007300;","Althea McNish: Designs without Borders",2022,"Art History","45","3",,"598","623",,,"10.1111/1467-8365.12655","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138299728&doi=10.1111%2f1467-8365.12655&partnerID=40&md5=8209a13a49764d82541ef2440918a3c5","University of California, Berkeley, United States","Hart, I., University of California, Berkeley, United States","Hart, I.; University of California, United States; email: imogenhart@berkeley.edu",,"John Wiley and Sons Inc",01416790,,,,"English","Art Hist.",Article,"Final","",Scopus,2-s2.0-85138299728
"Tsien M.","57222594190;","Detours Through the Black Country: On Al-An deSouza's Expeditionary Under-Writings",2022,"Art History","45","3",,"692","703",,,"10.1111/1467-8365.12653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138295679&doi=10.1111%2f1467-8365.12653&partnerID=40&md5=bbf03154785c8f85341e72b16d128a0a","Art Practice, UC Berkeley, United States","Tsien, M., Art Practice, UC Berkeley, United States","Tsien, M.; Art Practice, United States",,"John Wiley and Sons Inc",01416790,,,,"English","Art Hist.",Note,"Final","",Scopus,2-s2.0-85138295679
"Hart I., Price D.","54420007300;56696672300;","‘The Centre is Nowhere’: British Art and the Global",2022,"Art History","45","3",,"454","470",,,"10.1111/1467-8365.12654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138235579&doi=10.1111%2f1467-8365.12654&partnerID=40&md5=8ef6852d835438af6dbcf9e69bbea403","the University of California, Berkeley, United States; Courtauld Institute of Art, United Kingdom","Hart, I., the University of California, Berkeley, United States; Price, D., Courtauld Institute of Art, United Kingdom","Hart, I.; the University of CaliforniaUnited States; email: imogenhart@berkeley.edu",,"John Wiley and Sons Inc",01416790,,,,"English","Art Hist.",Article,"Final","",Scopus,2-s2.0-85138235579
"Noor T.","57808807800;","DAYANITA SINGH",2022,"Art in America","110","4",,"34","41",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136248403&partnerID=40&md5=84b04519f34ac7934af1bdc2c9e3d493","the University of California, Berkeley, United States","Noor, T., the University of California, Berkeley, United States","Noor, T.; the University of CaliforniaUnited States",,"Art in America",00043214,,,,"English","Art Am.",Note,"Final","",Scopus,2-s2.0-85136248403
"Levine G.","55882733300;","Disappearing acts: What Buddhist tree-icons might tell us",2022,"Postmedieval","13","1-2",,"259","272",,,"10.1057/s41280-022-00234-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135780091&doi=10.1057%2fs41280-022-00234-2&partnerID=40&md5=38da01e27d6032aca77c1c86331b60d4","Department of History of Art, University of California, Berkeley, CA, United States","Levine, G., Department of History of Art, University of California, Berkeley, CA, United States","Levine, G.; Department of History of Art, United States",,"Palgrave Macmillan",20405960,,,,"English","Postmedieval",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85135780091
"Sorgen J.","57242554600;","King, Lévinas, and the Moral Anatomy of Nonviolent Transformation",2022,"Journal of Religious Ethics","50","2",,"219","238",,,"10.1111/jore.12385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135629278&doi=10.1111%2fjore.12385&partnerID=40&md5=665b8cf159aa850f749ec592d5575667","Department of Environmental Science, Policy, & Management, University of California, Berkeley, United States","Sorgen, J., Department of Environmental Science, Policy, & Management, University of California, Berkeley, United States","Sorgen, J.; Department of Environmental Science, United States; email: jsorgen@berkeley.edu",,"John Wiley and Sons Inc",03849694,,,,"English","J. Relig. Ethics",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85135629278
"Joyce R.A.","7006568493;","An alchemy of medieval Honduras",2022,"Postmedieval","13","1-2",,"167","178",,,"10.1057/s41280-022-00228-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135560786&doi=10.1057%2fs41280-022-00228-0&partnerID=40&md5=764b5d336a148feb682681787539a52d","Department of Anthropology, University of California, Berkeley, United States","Joyce, R.A., Department of Anthropology, University of California, Berkeley, United States","Joyce, R.A.; Department of Anthropology, United States; email: rajoyce@berkeley.edu",,"Palgrave Macmillan",20405960,,,,"English","Postmedieval",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85135560786
"Gaboury J.","56607027200;","Queer Affects at the Origins of Computation",2022,"Journal of Cinema and Media Studies","61","4",,"169","174",,,"10.1353/cj.2022.0053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135165099&doi=10.1353%2fcj.2022.0053&partnerID=40&md5=885a09c8cec7b126b3c27a60f7df793d","University of California, Berkeley, United States","Gaboury, J., University of California, Berkeley, United States","Gaboury, J.; University of California, United States",,"University of Texas Press",25784900,,,,"English","J. Cine. Media. Stud.",Note,"Final","",Scopus,2-s2.0-85135165099
"Valls-Carol R., Puigvert-Mallart L., Vidu A., de Aguileta G.L.","57195729938;57452112200;56295330800;57207912800;","Presenting Beauvoir as a Feminist Neglecting her Defense and Accusations of Pedophilia [Presentar a Beauvoir como una Feminista Ocultando su Defensa y las Acusaciones de Pederastia]",2022,"HSE Social and Education History","11","2",,"106","128",,,"10.17583/hse.9934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134424403&doi=10.17583%2fhse.9934&partnerID=40&md5=c3ae7d4c456707e9d7c855d417d99542","University of Barcelona, Spain; University of California, Berkeley, United States; University of Wisconsin, United States","Valls-Carol, R., University of Barcelona, Spain; Puigvert-Mallart, L., University of Barcelona, Spain; Vidu, A., University of California, Berkeley, United States; de Aguileta, G.L., University of Wisconsin, United States","Vidu, A.; University of CaliforniaUnited States; email: ana.vidu@berkeley.edu",,"Hipatia Editorial",20143567,,,,"English","HSC Soc. Edu. Hist.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85134424403
"Noreña C.F.","35178352400;","From wigwams to worlds: on the work of Keith Hopkins",2022,"Journal of Roman Archaeology","35","1",,"524","539",,,"10.1017/S1047759422000241","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133932677&doi=10.1017%2fS1047759422000241&partnerID=40&md5=ef14dc222dec74e78db41e88cf5f7188","University of California, Berkeley, United States","Noreña, C.F., University of California, Berkeley, United States","Noreña, C.F.; University of CaliforniaUnited States; email: norena@berkeley.edu",,"Cambridge University Press",10477594,,,,"English","J. Roman Archaeol.",Article,"Final","",Scopus,2-s2.0-85133932677
"Telò M.","26038535500;","QUEER (A)EDI-(M)OLOGY: ON CALLIMACHUS' AETIA PROLOGUE",2022,"Ramus","51","1",,"21","46",,,"10.1017/rmu.2022.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133486688&doi=10.1017%2frmu.2022.2&partnerID=40&md5=2ed7c284d1f30da60f07f2c1ba0f345c","University of California, Berkeley, United States","Telò, M., University of California, Berkeley, United States","Telò, M.; University of CaliforniaUnited States; email: mtelo@berkeley.edu",,"Cambridge University Press",0048671X,,,,"English","Ramus",Article,"Final","",Scopus,2-s2.0-85133486688
"Croom A.M.","36660533900;","Muay Thai, Psychological Well-Being, and Cultivation of Combat-Relevant Affordances",2022,"Philosophies","7","3","65","","",,4,"10.3390/philosophies7030065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132312034&doi=10.3390%2fphilosophies7030065&partnerID=40&md5=4378b03c22a7b7c818dd26605b001f66","Cognitive Science Program, University of California Berkeley, Berkeley, CA  94720, United States","Croom, A.M., Cognitive Science Program, University of California Berkeley, Berkeley, CA  94720, United States","Croom, A.M.; Cognitive Science Program, United States; email: croom@berkeley.edu",,"MDPI",24099287,,,,"English","Philos.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85132312034
